Time,x,y,yaw,v,acc,steer,Lat,Long,Alt,Roll,Pitch,Yaw,AngVel
137.894837004,233.80860900878906,-38.04458999633789,-89.33537292480472,8.756254743502723e-08,-9.005417247701697e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,4.355104887832084e-10
137.944837005,233.80860900878906,-38.04458999633789,-89.33537292480472,4.3136986960234935e-07,-7.975659320382193e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-3.6090469501814937e-10
138.044837006,233.80860900878906,-38.04458999633789,-89.33537292480472,7.997743267651458e-08,-9.131238751374859e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,3.306078466547291e-10
138.144837008,233.80860900878906,-38.04458999633789,-89.33537292480472,3.5903792650060495e-07,-8.297954740566073e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-3.2504560154578144e-10
138.244837009,233.80860900878906,-38.04458999633789,-89.33537292480472,2.8946749353053747e-07,-7.636387628258134e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,1.7536164187426095e-10
138.29483701,233.80860900878906,-38.04458999633789,-89.33537292480472,1.6840100158788118e-07,-9.154490900337049e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,1.5438683664825703e-10
138.394837011,233.80860900878906,-38.04458999633789,-89.33537292480472,2.761788664429332e-07,-7.641385457137581e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,9.325431399309636e-11
138.444837012,233.80860900878906,-38.04458999633789,-89.33537292480472,2.908845146976091e-07,-5.256362861078174e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,2.7382779377305155e-10
138.544837014,233.80860900878906,-38.04458999633789,-89.33537292480472,3.2756298651293037e-07,-5.671917603061292e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,3.030696527073218e-10
138.644837015,233.80860900878906,-38.04458999633789,-89.33537292480472,3.863519566493778e-07,-7.641486056107993e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,9.205118611799179e-11
138.794837017,233.80860900878906,-38.04458999633789,-89.33537292480472,5.008304242437589e-07,-9.220596169743868e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,3.4893660183499264e-10
138.894837019,233.80860900878906,-38.04458999633789,-89.33537292480472,2.5755221599865763e-07,-1.5409529995101904e-05,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.5631457239706492e-10
139.144837023,233.80860900878906,-38.04458999633789,-89.33537292480472,1.5499112748784682e-07,-6.036637291198309e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-3.3330060933423056e-11
139.194837023,233.80860900878906,-38.04458999633789,-89.33537292480472,3.11372645001029e-07,-3.966160031333371e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,1.6446569106598474e-10
139.294837025,233.80860900878906,-38.04458999633789,-89.33537292480472,2.246733572519588e-07,-3.681243716467922e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,7.084891007202998e-11
139.394837026,233.80860900878906,-38.04458999633789,-89.33537292480472,2.676518704447517e-07,-3.978891644649819e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,4.563216471353826e-11
139.444837027,233.80860900878906,-38.04458999633789,-89.33537292480472,1.959105446758258e-07,-8.281750182578796e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,1.3951756416830108e-10
139.494837028,233.80860900878906,-38.04458999633789,-89.33537292480472,1.4699371320148202e-07,-6.852164436617174e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-4.3245701464300623e-10
139.544837028,233.80860900878906,-38.04458999633789,-89.33537292480472,2.709657564992085e-07,-3.8099604051774816e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,4.139816267567653e-11
139.64483703,233.80860900878906,-38.04458999633789,-89.33537292480472,2.0629371988434286e-07,-8.912264851434602e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,3.2496835083994924e-11
139.744837031,233.80860900878906,-38.04458999633789,-89.33537292480472,1.1536152300095637e-07,-6.454232275355144e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,7.804645818509925e-12
139.844837033,233.80860900878906,-38.04458999633789,-89.33537292480472,2.697434240417351e-07,-4.347579519613917e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.1188680537621565e-10
139.894837034,233.80860900878906,-38.04458999633789,-89.33537292480472,2.9006341151216475e-07,-4.5768779635723463e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,6.122007067954627e-11
139.994837035,233.80860900878906,-38.04458999633789,-89.33537292480472,1.6017600046325242e-07,-4.36074818350156e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,4.2139525202600225e-10
140.094837037,233.80860900878906,-38.04458999633789,-89.33537292480472,1.8842469273749884e-07,-3.053172979664486e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,2.971056733969135e-10
140.194837038,233.80860900878906,-38.04458999633789,-89.33537292480472,1.9377603166503832e-07,-2.908621188645124e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,2.880524152537589e-10
140.244837039,233.80860900878906,-38.04458999633789,-89.33537292480472,1.9855019672831986e-07,-1.4015724726166126e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,6.045192124659593e-12
140.29483704,233.80860900878906,-38.04458999633789,-89.33537292480472,2.690458700271847e-07,-8.651206115246148e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-6.393199858401033e-10
140.34483704,233.80860900878906,-38.04458999633789,-89.33537292480472,2.7456823659122165e-07,-3.7892354826065428e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-7.044373973030815e-10
140.494837043,233.80860900878906,-38.04458999633789,-89.33537292480472,1.5196189906419022e-07,-5.72653423113081e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.1837598956621065e-10
140.544837043,233.80860900878906,-38.04458999633789,-89.33537292480472,2.505610154912574e-07,-3.96019967618493e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,4.2448750070533947e-10
